sample_id,match_source,source_split_manifest,source_file_manifest,source_split_candidate,source_file_candidate,day_final,video_final,group_id,img_name,center_frame_for_training,center_frame_from_img,center_frame_final,center_ts_final,center_playback_sec,center_real_sec,frames,pig_id,x1,y1,x2,y2,behavior,hidden,trigger_type_manifest,roi_name_manifest,near_roi_manifest,trigger_type,roi_name,frame_mismatch
burst_color_66882aaf_233_ID_1,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs101219b,/content/drive/MyDrive/pig_data_unzipped/pigs101219b/PIGS101219/000025/color.mp4,burst_color_66882aaf_233,burst_color_66882aaf_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_1,210.43,2.17,569.17,306.25,stand,No,speed_peak,,0.0,speed_peak,,True
burst_color_66882aaf_233_ID_2,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs101219b,/content/drive/MyDrive/pig_data_unzipped/pigs101219b/PIGS101219/000025/color.mp4,burst_color_66882aaf_233,burst_color_66882aaf_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_2,214.75,386.25,503.72,709.84,stand,No,speed_peak,,0.0,speed_peak,,True
burst_color_66882aaf_233_ID_5,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs101219b,/content/drive/MyDrive/pig_data_unzipped/pigs101219b/PIGS101219/000025/color.mp4,burst_color_66882aaf_233,burst_color_66882aaf_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_5,178.33,301.46,445.28,715.17,stand,No,speed_peak,,0.0,speed_peak,,True
burst_color_6696d21c_267_ID_1,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs051219,/content/drive/MyDrive/pig_data_unzipped/pigs051219/PIGS051219/000330/color.mp4,burst_color_6696d21c_267,burst_color_6696d21c_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_1,405.74,338.49,569.78,607.46,eat,No,onset,,0.0,onset,,True
burst_color_6696d21c_267_ID_2,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs051219,/content/drive/MyDrive/pig_data_unzipped/pigs051219/PIGS051219/000330/color.mp4,burst_color_6696d21c_267,burst_color_6696d21c_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_2,211.44,345.44,400.63,700.59,drink,No,onset,,0.0,onset,,True
burst_color_6696d21c_267_ID_3,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs051219,/content/drive/MyDrive/pig_data_unzipped/pigs051219/PIGS051219/000330/color.mp4,burst_color_6696d21c_267,burst_color_6696d21c_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_3,296.84,83.23,659.05,263.15,lying,No,onset,,0.0,onset,,True
burst_color_6696d21c_267_ID_4,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs051219,/content/drive/MyDrive/pig_data_unzipped/pigs051219/PIGS051219/000330/color.mp4,burst_color_6696d21c_267,burst_color_6696d21c_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_4,561.86,179.24,808.96,305.4,sitting,No,onset,,0.0,onset,,True
burst_color_6696d21c_267_ID_5,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs051219,/content/drive/MyDrive/pig_data_unzipped/pigs051219/PIGS051219/000330/color.mp4,burst_color_6696d21c_267,burst_color_6696d21c_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_5,188.13,276.42,282.48,656.32,sitting,No,onset,,0.0,onset,,True
burst_color_66d1beb9_33_ID_1,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs101219a,/content/drive/MyDrive/pig_data_unzipped/pigs101219a/PIGS101219a/000297/color.mp4,burst_color_66d1beb9_33,burst_color_66d1beb9_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_1,506.67,306.56,722.82,601.63,eat,No,onset,,0.0,onset,,True
burst_color_671fced5_33_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_1,849.83,279.04,1001.99,454.37,explore,No,,,,onset,,True
burst_color_671fced5_33_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_2,913.76,370.84,1034.38,543.16,explore,No,,,,onset,,True
burst_color_671fced5_33_ID_3,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_3,1093.34,279.76,1222.75,407.95,explore,No,,,,onset,,True
burst_color_671fced5_33_ID_4,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_4,708.4,449.07,882.03,598.85,explore,No,,,,onset,,True
burst_color_671fced5_33_ID_5,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_5,424.64,199.93,691.56,367.94,move,No,,,,onset,,True
burst_color_671fced5_33_ID_6,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_6,884.86,222.51,1056.64,341.1,explore,No,,,,onset,,True
burst_color_671fced5_33_ID_7,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_7,1045.9,405.41,1163.01,466.87,explore,No,,,,onset,,True
burst_color_671fced5_33_ID_8,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000300/color.mp4,burst_color_671fced5_33,burst_color_671fced5_33_f9_k3.jpg,9,9,1.0,0.033,0.3,1.5,0|3|6|9|12|15,ID_8,1072.35,231.93,1193.69,290.96,explore,No,,,,onset,,True
burst_color_67e71a1a_633_ID_1,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_1,732.67,437.49,927.17,591.78,lying,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_2,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_2,926.99,250.21,1063.45,380.92,lying,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_3,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_3,704.94,165.05,899.24,332.26,lying,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_4,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_4,771.4,205.88,935.62,433.05,lying,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_5,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_5,902.55,451.9,1035.87,580.79,lying,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_6,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_6,938.76,358.46,1104.33,440.64,explore,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_7,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_7,947.0,428.91,1084.15,542.68,lying,No,offset,,0.0,offset,,False
burst_color_67e71a1a_633_ID_8,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs041219,/content/drive/MyDrive/pig_data_unzipped/pigs041219/PIGS041219/000275/color.mp4,burst_color_67e71a1a_633,burst_color_67e71a1a_633_f19_k3.jpg,19,19,19.0,0.633,0.6333333333333333,3.1666666666666665,10|13|16|19|22|25,ID_8,1093.98,333.84,1173.08,529.28,drink,No,offset,,0.0,offset,,False
burst_color_68181e38_267_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_1,738.99,175.0,889.56,397.16,playwithtoy,No,,,,onset,,True
burst_color_68181e38_267_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_2,203.16,39.9,481.46,192.32,sitting,No,,,,onset,,True
burst_color_68181e38_267_ID_3,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_3,911.06,392.24,1030.05,585.91,stand,No,,,,onset,,True
burst_color_68181e38_267_ID_4,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_4,583.83,367.96,793.09,518.54,sitting,No,,,,onset,,True
burst_color_68181e38_267_ID_5,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_5,187.36,261.81,267.27,578.32,sitting,No,,,,onset,,True
burst_color_68181e38_267_ID_6,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_6,211.19,370.51,343.55,691.74,drink,No,,,,onset,,True
burst_color_68181e38_267_ID_7,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_7,659.61,148.94,871.21,265.97,sitting,No,,,,onset,,True
burst_color_68181e38_267_ID_8,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000371/color.mp4,burst_color_68181e38_267,burst_color_68181e38_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_8,409.35,180.66,630.39,321.33,explore,No,,,,onset,,True
burst_color_6830a136_233_ID_1,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_1,412.44,310.47,646.35,589.83,sitting,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_2,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_2,487.86,111.21,757.15,307.15,lying,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_3,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_3,444.35,158.02,715.1,331.6,sitting,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_4,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_4,1041.1,378.74,1184.08,452.18,explore,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_5,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_5,730.93,252.58,847.13,513.06,sitting,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_6,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_6,730.92,168.31,921.41,309.57,lying,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_7,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_7,661.35,513.31,847.63,612.38,sitting,No,speed_peak,,0.0,speed_peak,,True
burst_color_6830a136_233_ID_8,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000023/color.mp4,burst_color_6830a136_233,burst_color_6830a136_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_8,531.79,445.62,761.79,577.53,lying,No,speed_peak,,0.0,speed_peak,,True
burst_color_684468ce_233_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_1,1104.37,246.89,1210.71,413.7,stand,No,,,,offset,,True
burst_color_684468ce_233_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_2,743.17,164.68,878.38,422.59,playwithtoy,No,,,,offset,,True
burst_color_684468ce_233_ID_3,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_3,216.09,423.45,491.9,547.96,explore,No,,,,offset,,True
burst_color_684468ce_233_ID_4,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_4,545.46,220.23,738.7,365.94,sitting,No,,,,offset,,True
burst_color_684468ce_233_ID_5,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_5,551.53,384.62,669.35,592.15,eat,No,,,,offset,,True
burst_color_684468ce_233_ID_6,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_6,900.66,292.76,1040.61,370.13,social-nose,No,,,,offset,,True
burst_color_684468ce_233_ID_7,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_7,596.67,423.02,762.87,505.71,sitting,No,,,,offset,,True
burst_color_684468ce_233_ID_8,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000368/color.mp4,burst_color_684468ce_233,burst_color_684468ce_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_8,982.26,279.52,1129.51,379.08,social-nose,No,,,,offset,,True
burst_color_68562784_267_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000029/color.mp4,burst_color_68562784_267,burst_color_68562784_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_1,190.07,114.23,339.29,524.36,move,No,,,,onset,,True
burst_color_68562784_267_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000029/color.mp4,burst_color_68562784_267,burst_color_68562784_267_f9_k3.jpg,9,9,8.0,0.267,0.3,1.5,0|3|6|9|12|15,ID_2,474.83,371.75,630.45,613.38,eat,No,,,,onset,,True
