stable_native_unit_key,actor_key,posture_label,posture_decision,posture_label_display,posture_label_source,source_type,source_video_key,video_key,recording_date,native_start_frame,native_end_frame,split_role,outer_fold_id,model_split_role,split_eligibility_status_tokens,behavior_label,sampling_stratum,reviewed_snapshot,reviewed_snapshot_sha,split_hash,review_session,review_status,reviewer,decision_timestamp,technical_exclusion_reason,media_binding_status,media_binding_path,snapshot_binding_status,split_binding_status,usable_for_posture_supervision,posture_valid_mask,behavior_model_eligible_for_matched_ablation
source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2|anchor=42,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2,sitting,sitting,sitting,human_review,cvat_tracking_xml,pigs301119_000327,pigs301119_000327,301119,42,47,train,FOLD_2,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:11+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs301119_000327_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1530,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,sitting,sitting,sitting,human_review,cvat_tracking_xml,pigs301119_000327,pigs301119_000327,301119,1530,1535,train,FOLD_2,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:13+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs301119_000327_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=942,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,sitting,sitting,sitting,human_review,cvat_tracking_xml,pigs301119_000327,pigs301119_000327,301119,942,947,train,FOLD_2,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:15+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs301119_000327_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1752,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,sitting,sitting,sitting,human_review,cvat_tracking_xml,pigs301119_000327,pigs301119_000327,301119,1752,1757,train,FOLD_2,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:17+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs301119_000327_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=1134,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,sitting,sitting,sitting,human_review,cvat_tracking_xml,pigs301119_000327,pigs301119_000327,301119,1134,1139,train,FOLD_2,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:19+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs301119_000327_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7|anchor=1638,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,1638,1643,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:22+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000224|track_id=tracklet_00001455|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000224|track_id=tracklet_00001455,sitting,sitting,sitting,human_review,legacy_recovered,pigs041219/000224,pigs041219/000224,041219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:24+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000224\burst_color_47348e5d_33\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000027|track_id=tracklet_00000555|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000027|track_id=tracklet_00000555,sitting,sitting,sitting,human_review,legacy_recovered,pigs151119/000027,pigs151119/000027,151119,4,19,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:25+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000027\burst_color_215a1a4f_433\ID_7\f000004.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000160|track_id=tracklet_00000833|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000160|track_id=tracklet_00000833,sitting,sitting,sitting,human_review,legacy_recovered,pigs281119/000160,pigs281119/000160,281119,1,16,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:26+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs281119\000160\burst_color_2cf1c455_333\ID_2\f000001.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000012|track_id=tracklet_00003596|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000012|track_id=tracklet_00003596,sitting,sitting,sitting,human_review,legacy_recovered,pigs271119/000012,pigs271119/000012,271119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:27+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000012\burst_color_ba647e9e_33\ID_1\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=942,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,942,947,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:28+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000954|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000954,sitting,sitting,sitting,human_review,legacy_recovered,pigs281119/000087,pigs281119/000087,281119,484,499,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:29+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs281119\000087\burst_color_31127b8f_16433\ID_3\f000484.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000137|track_id=tracklet_00002237|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000137|track_id=tracklet_00002237,sitting,sitting,sitting,human_review,legacy_recovered,pigs031219/000137,pigs031219/000137,031219,3,18,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:30+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000137\burst_color_6b414e1b_400\ID_5\f000003.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0|anchor=1488,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,1488,1493,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:32+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7|anchor=1518,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,1518,1523,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:33+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000037|track_id=tracklet_00000758|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000037|track_id=tracklet_00000758,sitting,sitting,sitting,human_review,legacy_recovered,pigs151119/000037,pigs151119/000037,151119,3,18,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:34+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000037\burst_color_2911c2ef_400\ID_1\f000003.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=1308,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,1308,1313,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:35+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000326|track_id=tracklet_00002232|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000326|track_id=tracklet_00002232,sitting,sitting,sitting,human_review,legacy_recovered,pigs051219/000326,pigs051219/000326,051219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:37+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs051219\000326\burst_color_6ad3a67e_167\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000449|track_id=tracklet_00002041|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000449|track_id=tracklet_00002041,sitting,sitting,sitting,human_review,legacy_recovered,pigs091119/000449,pigs091119/000449,091119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:37+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs091119\000449\burst_color_632729ec_100\ID_6\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=822,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,822,827,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:40+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000298|track_id=tracklet_00002974|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000298|track_id=tracklet_00002974,sitting,sitting,sitting,human_review,legacy_recovered,pigs051219/000298,pigs051219/000298,051219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:41+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs051219\000298\burst_color_90a50788_167\ID_8\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000229|track_id=tracklet_00000071|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000229|track_id=tracklet_00000071,sitting,sitting,sitting,human_review,legacy_recovered,pigs041219/000229,pigs041219/000229,041219,1,16,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:42+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000229\burst_color_04275f9b_333\ID_2\f000001.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000191|track_id=tracklet_00000345|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000191|track_id=tracklet_00000345,sitting,sitting,sitting,human_review,legacy_recovered,pigs041219/000191,pigs041219/000191,041219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:43+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000191\burst_color_14e07f88_300\ID_3\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=1104,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,1104,1109,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:45+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000252|track_id=tracklet_00002699|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000252|track_id=tracklet_00002699,sitting,sitting,sitting,human_review,legacy_recovered,pigs041219/000252,pigs041219/000252,041219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:46+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000252\burst_color_859f59a8_100\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000091|track_id=tracklet_00001815|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000091|track_id=tracklet_00001815,lying,lying,lying,human_review,legacy_recovered,pigs031219/000091,pigs031219/000091,031219,3,18,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:53+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000091\burst_color_58d7b72a_400\ID_1\f000003.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000226|track_id=tracklet_00002861|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000226|track_id=tracklet_00002861,sitting,sitting,sitting,human_review,legacy_recovered,pigs041219/000226,pigs041219/000226,041219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:11:58+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000226\burst_color_8ccd4c38_133\ID_4\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=1110,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000114_30fps,Pigs281119_000114_30fps,281119,1110,1115,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:12:04+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000114_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000436|track_id=tracklet_00004243|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000436|track_id=tracklet_00004243,sitting,sitting,sitting,human_review,legacy_recovered,pigs091119/000436,pigs091119/000436,091119,1,16,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:12:06+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs091119\000436\burst_color_eac38dc6_333\ID_5\f000001.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000952|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000952,sitting,sitting,sitting,human_review,legacy_recovered,pigs281119/000087,pigs281119/000087,281119,484,499,validation,FOLD_3,validation,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:12:07+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs281119\000087\burst_color_31127b8f_16433\ID_1\f000484.jpg,PASS,PASS,True,True,True
