ledger_path,ledger_sha256,source_session,posture_review_item_id,native_temporal_unit_key,posture_decision,scope_sha256,scope_hash_matches_current_snapshot,current_key_found,current_snapshot_alignment_valid,valid_decision
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0109,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000381|track_id=tracklet_00002724|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0110,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=6|anchor=1212,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0111,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000225_30fps.mp4|video=Pigs291119_000225_30fps.mp4|track_id=7|anchor=48,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0112,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000084|track_id=tracklet_00001805|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0113,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=5|anchor=36,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0114,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000049|track_id=tracklet_00000351|legacy_sequence,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0115,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=1|anchor=744,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0116,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219b%2F000029|track_id=tracklet_00001153|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0117,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs301119_000330|video=Pigs301119_000330|track_id=2|anchor=768,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0118,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000082|track_id=tracklet_00004075|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0119,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs291119%2F000202|track_id=tracklet_00003810|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0120,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000086|track_id=tracklet_00003170|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0001,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=42,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0002,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=72,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0003,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=4|anchor=534,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0004,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000222|track_id=tracklet_00001986|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0005,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000048|track_id=tracklet_00003591|legacy_sequence,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0006,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=168,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0007,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000019|track_id=tracklet_00002413|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0008,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000357|track_id=tracklet_00003431|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0009,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000096|track_id=tracklet_00004421|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0010,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs301119_000330|video=Pigs301119_000330|track_id=4|anchor=330,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0011,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000022|track_id=tracklet_00003418|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0012,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=6|anchor=936,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0013,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000326|track_id=tracklet_00001515|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0014,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000327|track_id=tracklet_00002799|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0015,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000364|track_id=tracklet_00004460|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0016,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000216_30fps|video=Pigs291119_000216_30fps|track_id=7|anchor=1152,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0017,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=3|anchor=1374,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0018,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000193|track_id=tracklet_00003397|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0019,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=4|anchor=1068,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0020,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=2|anchor=876,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0021,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=7|anchor=942,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0022,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=5|anchor=1398,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0023,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=3|anchor=1590,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0024,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000095|track_id=tracklet_00002635|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0025,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000119|track_id=tracklet_00004511|legacy_sequence,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0026,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs291119%2F000210|track_id=tracklet_00002350|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0027,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000452|track_id=tracklet_00001974|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0028,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000242|track_id=tracklet_00000241|legacy_sequence,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0029,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5|anchor=1344,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0030,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000336|track_id=tracklet_00004334|legacy_sequence,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0031,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000032|track_id=tracklet_00001684|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0032,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=4|anchor=678,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0033,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000239|track_id=tracklet_00000325|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0034,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=24,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0035,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000060|track_id=tracklet_00004310|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0036,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000303|track_id=tracklet_00000776|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0037,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=366,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0038,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000303|track_id=tracklet_00000229|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0039,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=7|anchor=510,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0040,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000082|track_id=tracklet_00004077|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0041,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000419|track_id=tracklet_00002310|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0042,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=2|anchor=690,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
