method_id,component,parameter,effective_value,unit,selection_basis,source_path,source_sha256,source_commit,runtime_override,covered_by_profile_hash,covered_by_effective_config_hash,covered_by_prediction_authority,evidence_class,scientific_effect,scientific_rationale,rationale_status,frozen_status,unresolved_notes
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_hold_reserved_reid,false,boolean,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_max_alternative_cost,0.78,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|association|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_max_center_distance,0.09,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_max_claim_cost,0.25,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|association|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_max_missed,5,frames,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|lifecycle|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_min_gain,0.08,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,causal_hidden_detection_reservation_min_iom,0.55,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection|Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,class_id,null,not applicable,DATA_SCHEMA_CONSTRAINT,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection,Bound to the repository data/cache/export schema.,SUFFICIENT,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,clean_coco_annotations_json,null,not applicable,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,coco_annotations_json,null,not applicable,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,conf,null,not applicable,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,runtime,cvat_video_xml,null,not applicable,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,runtime,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,default_behavior,"""lying""",categorical/path,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,det_conf,0.25,unitless ratio,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/realtime.py,c7f63149f4577a8b5285f9387b46c75cd0fbbcabcc4c585ec89f319a06b8a496,95dd37982251a6b59779e0eed020e266b54fc88c,0.25,YES,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,YES_PROFILE_OVERRIDE_ONLY,BOUND_BY_EFFECTIVE_CONFIG,detection,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,detect_every_n_frames,2,frames,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/realtime.py,c7f63149f4577a8b5285f9387b46c75cd0fbbcabcc4c585ec89f319a06b8a496,95dd37982251a6b59779e0eed020e266b54fc88c,2,YES,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,YES_PROFILE_OVERRIDE_ONLY,BOUND_BY_EFFECTIVE_CONFIG,detection|runtime,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,runtime,device,null,not applicable,HARDWARE_OR_RUNTIME_CONSTRAINT,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,runtime,Execution/safety constraint rather than a quality claim.,SUFFICIENT,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,directional_y_margin_px,5.0,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,directional_y_penalty_weight,0.12,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,directional_y_prior,true,boolean,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,directional_y_velocity_epsilon_px,3.0,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,display_inline,false,boolean,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,detection,draw_mask_outline,true,boolean,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,detection,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,dup_area_ratio_threshold,0.8,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,dup_center_threshold,0.35,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,engineering_or_indirect,dup_containment_threshold,0.85,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,engineering_or_indirect,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,association,dup_iou_threshold,0.6,unitless ratio,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,association,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,Hidden_state,emit_hidden_tracks,true,boolean,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,Hidden_state,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,bbox_geometry,enable_offline_smoothing,false,boolean,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/realtime.py,c7f63149f4577a8b5285f9387b46c75cd0fbbcabcc4c585ec89f319a06b8a496,95dd37982251a6b59779e0eed020e266b54fc88c,false,YES,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,YES_PROFILE_OVERRIDE_ONLY,BOUND_BY_EFFECTIVE_CONFIG,bbox_geometry,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,identity_repair,episode_pair_swap_anchor_window_frames,8,frames,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,identity_repair|runtime,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,identity_repair,episode_pair_swap_max_frames,12,frames,HARDWARE_OR_RUNTIME_CONSTRAINT,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,identity_repair|runtime,Execution/safety constraint rather than a quality claim.,SUFFICIENT,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,identity_repair,episode_pair_swap_min_motion_gain,0.1,unitless,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,identity_repair,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,association,episode_pair_swap_min_overlap_iou,0.2,unitless ratio,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,association|identity_repair,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
R0_CURRENT_STANDARD_V2_20260728,identity_repair,episode_pair_swap_repair,false,boolean,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py,52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,95dd37982251a6b59779e0eed020e266b54fc88c,,NO,9bf4ce6d07423ab517b4705c716e3eb012349b756b7c0591cc3458eac207808d,PARTIAL_INHERITED_DEFAULTS_NOT_DUMPED,BOUND_BY_SOURCE_CODE,identity_repair,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,FROZEN_BY_PREDICTION_AUTHORITY,Current-main active value. The frozen prediction producer was 64d835cbf1b25ecdef3a777a50f0b46db6c93f61; inherited defaults were not preserved as a complete runtime dump.
