posture_review_item_id,native_temporal_unit_key,source_type,dataset_id,video_key,source_video_key,object_track_key,pig_id,track_id,recording_date,outer_fold_id,split_role,unit_start_frame,unit_end_frame,label_window_start,label_window_end,observed_frame_start,observed_frame_end
posture_review_0000250,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=5|anchor=834,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=5,ID_3,5,301119,FOLD_2,train,834,839,834,839,834,839
posture_review_0000251,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3|anchor=1554,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3,ID_5,3,301119,FOLD_2,train,1554,1559,1554,1559,1554,1559
posture_review_0000252,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=1416,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,ID_8,7,301119,FOLD_2,exclude|train,1416,1421,1416,1421,1416,1421
posture_review_0000253,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=894,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,894,899,894,899,894,899
posture_review_0000254,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=1164,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,1164,1169,1164,1169,1164,1169
posture_review_0000255,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=6|anchor=786,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=6,ID_2,6,301119,FOLD_2,train,786,791,786,791,786,791
posture_review_0000256,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=1038,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,ID_8,7,301119,FOLD_2,train,1038,1043,1038,1043,1038,1043
posture_review_0000257,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=5|anchor=1212,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=5,ID_6,5,301119,FOLD_2,exclude|train,1212,1217,1212,1217,1212,1217
posture_review_0000258,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=0|anchor=1680,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=0,ID_8,0,301119,FOLD_2,train,1680,1685,1680,1685,1680,1685
posture_review_0000259,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=984,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,984,989,984,989,984,989
posture_review_0000260,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3|anchor=1392,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=3,ID_5,3,301119,FOLD_2,train,1392,1397,1392,1397,1392,1397
posture_review_0000261,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=0|anchor=1434,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=0,ID_8,0,301119,FOLD_2,train,1434,1439,1434,1439,1434,1439
posture_review_0000262,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2|anchor=1326,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=2,ID_6,2,301119,FOLD_2,train,1326,1331,1326,1331,1326,1331
posture_review_0000263,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=600,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,600,605,600,605,600,605
posture_review_0000264,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=678,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,train,678,683,678,683,678,683
posture_review_0000265,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5|anchor=1794,cvat_tracking_xml,cvat_tracking_pigs301119_000329,pigs301119_000329,pigs301119_000329,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=5,ID_3,5,301119,FOLD_2,exclude|train,1794,1799,1794,1799,1794,1799
posture_review_0000266,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1650,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1650,1655,1650,1655,1650,1655
posture_review_0000267,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1308,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1308,1313,1308,1313,1308,1313
posture_review_0000268,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=954,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,ID_8,7,301119,FOLD_2,train,954,959,954,959,954,959
posture_review_0000269,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2|anchor=162,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2,ID_3,2,301119,FOLD_2,train,162,167,162,167,162,167
posture_review_0000270,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1746,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1746,1751,1746,1751,1746,1751
posture_review_0000271,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2|anchor=42,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=2,ID_3,2,301119,FOLD_2,train,42,47,42,47,42,47
posture_review_0000272,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1530,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1530,1535,1530,1535,1530,1535
posture_review_0000273,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=942,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,ID_8,7,301119,FOLD_2,train,942,947,942,947,942,947
posture_review_0000274,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0|anchor=1752,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=0,ID_1,0,301119,FOLD_2,train,1752,1757,1752,1757,1752,1757
posture_review_0000275,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7|anchor=1134,cvat_tracking_xml,cvat_tracking_pigs301119_000327,pigs301119_000327,pigs301119_000327,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=7,ID_8,7,301119,FOLD_2,train,1134,1139,1134,1139,1134,1139
posture_review_0000276,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7|anchor=1638,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7,ID_8,7,281119,FOLD_3,validation,1638,1643,1638,1643,1638,1643
posture_review_0000277,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000224|track_id=tracklet_00001455|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000224,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000224|track_id=tracklet_00001455,ID_7,tracklet_00001455,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000278,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000027|track_id=tracklet_00000555|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000027,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000027|track_id=tracklet_00000555,ID_7,tracklet_00000555,151119,FOLD_4,train,4,19,4,19,4,19
posture_review_0000279,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000160|track_id=tracklet_00000833|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000160,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000160|track_id=tracklet_00000833,ID_2,tracklet_00000833,281119,FOLD_3,validation,1,16,1,16,1,16
posture_review_0000280,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000012|track_id=tracklet_00003596|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000012,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000012|track_id=tracklet_00003596,ID_1,tracklet_00003596,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000281,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=942,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3,ID_4,3,281119,FOLD_3,validation,942,947,942,947,942,947
posture_review_0000282,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000954|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000087,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000954,ID_3,tracklet_00000954,281119,FOLD_3,validation,484,499,484,499,484,499
posture_review_0000283,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000137|track_id=tracklet_00002237|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000137,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000137|track_id=tracklet_00002237,ID_5,tracklet_00002237,031219,FOLD_4,train,3,18,3,18,3,18
posture_review_0000284,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0|anchor=1488,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0,ID_1,0,281119,FOLD_3,validation,1488,1493,1488,1493,1488,1493
posture_review_0000285,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7|anchor=1518,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7,ID_8,7,281119,FOLD_3,validation,1518,1523,1518,1523,1518,1523
posture_review_0000286,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000037|track_id=tracklet_00000758|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000037,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000037|track_id=tracklet_00000758,ID_1,tracklet_00000758,151119,FOLD_4,train,3,18,3,18,3,18
posture_review_0000287,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=1308,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,ID_3,2,281119,FOLD_3,validation,1308,1313,1308,1313,1308,1313
posture_review_0000288,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000326|track_id=tracklet_00002232|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000326,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000326|track_id=tracklet_00002232,ID_7,tracklet_00002232,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000289,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000449|track_id=tracklet_00002041|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000449,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000449|track_id=tracklet_00002041,ID_6,tracklet_00002041,091119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000290,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=822,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,ID_3,2,281119,FOLD_3,validation,822,827,822,827,822,827
posture_review_0000291,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000298|track_id=tracklet_00002974|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000298,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000298|track_id=tracklet_00002974,ID_8,tracklet_00002974,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000292,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000229|track_id=tracklet_00000071|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000229,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000229|track_id=tracklet_00000071,ID_2,tracklet_00000071,041219,FOLD_4,train,1,16,1,16,1,16
posture_review_0000293,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000191|track_id=tracklet_00000345|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000191,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000191|track_id=tracklet_00000345,ID_3,tracklet_00000345,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000294,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=1104,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3,ID_4,3,281119,FOLD_3,validation,1104,1109,1104,1109,1104,1109
posture_review_0000295,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000252|track_id=tracklet_00002699|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000252,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000252|track_id=tracklet_00002699,ID_7,tracklet_00002699,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000296,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000091|track_id=tracklet_00001815|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000091,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000091|track_id=tracklet_00001815,ID_1,tracklet_00001815,031219,FOLD_4,train,3,18,3,18,3,18
posture_review_0000297,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000226|track_id=tracklet_00002861|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000226,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000226|track_id=tracklet_00002861,ID_4,tracklet_00002861,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000298,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=1110,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3,ID_4,3,281119,FOLD_3,validation,1110,1115,1110,1115,1110,1115
posture_review_0000299,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000436|track_id=tracklet_00004243|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000436,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000436|track_id=tracklet_00004243,ID_5,tracklet_00004243,091119,FOLD_4,train,1,16,1,16,1,16
posture_review_0000300,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000952|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000087,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000952,ID_1,tracklet_00000952,281119,FOLD_3,validation,484,499,484,499,484,499
posture_review_0000301,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000403|track_id=tracklet_00000126|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000403,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000403|track_id=tracklet_00000126,ID_1,tracklet_00000126,081119,FOLD_4,train,15,30,15,30,15,30
posture_review_0000302,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=954,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,ID_3,2,281119,FOLD_3,validation,954,959,954,959,954,959
posture_review_0000303,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000008|track_id=tracklet_00001209|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000008,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000008|track_id=tracklet_00001209,ID_8,tracklet_00001209,151119,FOLD_4,train,10,25,10,25,10,25
posture_review_0000304,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000225|track_id=tracklet_00001546|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000225,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000225|track_id=tracklet_00001546,ID_7,tracklet_00001546,041219,FOLD_4,train,18,33,18,33,18,33
posture_review_0000305,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000302|track_id=tracklet_00001008|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000302,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000302|track_id=tracklet_00001008,ID_1,tracklet_00001008,081119,FOLD_4,train,10,25,10,25,10,25
posture_review_0000306,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=4|anchor=1518,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=4,ID_5,4,281119,FOLD_3,validation,1518,1523,1518,1523,1518,1523
posture_review_0000307,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=1|anchor=900,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=1,ID_2,1,281119,FOLD_3,validation,900,905,900,905,900,905
posture_review_0000308,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=1494,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,ID_3,2,281119,FOLD_3,validation,1494,1499,1494,1499,1494,1499
posture_review_0000309,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2|anchor=540,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=2,ID_3,2,281119,FOLD_3,validation,540,545,540,545,540,545
posture_review_0000310,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000025|track_id=tracklet_00003310|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000025,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000025|track_id=tracklet_00003310,ID_5,tracklet_00003310,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000311,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000154|track_id=tracklet_00003943|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000154,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000154|track_id=tracklet_00003943,ID_3,tracklet_00003943,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000312,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000377|track_id=tracklet_00002937|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000377,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000377|track_id=tracklet_00002937,ID_6,tracklet_00002937,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000313,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000163|track_id=tracklet_00001614|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000163,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000163|track_id=tracklet_00001614,ID_4,tracklet_00001614,281119,FOLD_3,validation,245,260,245,260,245,260
posture_review_0000314,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=4|anchor=1668,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=4,ID_5,4,281119,FOLD_3,validation,1668,1673,1668,1673,1668,1673
posture_review_0000315,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000110|track_id=tracklet_00000626|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000110,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000110|track_id=tracklet_00000626,ID_5,tracklet_00000626,281119,FOLD_3,validation,593,608,593,608,593,608
posture_review_0000316,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000103|track_id=tracklet_00003302|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000103,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000103|track_id=tracklet_00003302,ID_5,tracklet_00003302,031219,FOLD_4,train,1,16,1,16,1,16
posture_review_0000317,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000284|track_id=tracklet_00004348|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000284,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000284|track_id=tracklet_00004348,ID_2,tracklet_00004348,041219,FOLD_4,train,15,30,15,30,15,30
posture_review_0000318,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000006|track_id=tracklet_00003063|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000006,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000006|track_id=tracklet_00003063,ID_5,tracklet_00003063,271119,FOLD_4,train,0,15,0,15,0,15
