review_unit_id,linked_audit_item_ids,video_id,video_path,video_sha256,primary_method_id,prediction_path,prediction_sha256,GT_path,GT_sha256,anchor_frame,event_start_frame,event_end_frame,context_start_frame,context_end_frame,FPS,context_seconds_before,context_seconds_after,episode_id,GT_identity,predicted_identity,Hidden_status,error_category,selection_reasons,metric_contributions,review_priority,source_item_count,source_manifest_sha256
GT-AUDIT-0051,AUDIT-0049,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000231_30fps.xml,bf0f085c2e45fea8da8996f05d7f458933ebe5f2e868b2d2d598feb4edffea81,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,948,948,948,858,1038,30.0,3,3,identity-episode-v2-bf9946e4f161603b59a1,ID_2,ID_6,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,STRATIFIED_RECOVERED_EPISODE_SAMPLE,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0052,AUDIT-0071,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000231_30fps.xml,bf0f085c2e45fea8da8996f05d7f458933ebe5f2e868b2d2d598feb4edffea81,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,1583,1368,1799,1278,1799,30.0,3,3,pairwise-swap-v2-8203e5a0a6d5373ea7e2,"('ID_6', 'ID_7')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0053,AUDIT-0079,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000233_30fps.xml,6a9f70612980b7d159afe1215c2f2346b334c587d0b7e33ad418752e9858b4cb,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_1,ID_1,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0054,AUDIT-0090,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_1,ID_1,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0055,AUDIT-0001;AUDIT-0002;AUDIT-0003,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1088,1087,1089,997,1179,30.0,3,3,identity-episode-v2-fb528440f6267c716261,ID_1,ID_8,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,3,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0056,AUDIT-0013;AUDIT-0014;AUDIT-0015,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1088,1087,1089,997,1179,30.0,3,3,identity-episode-v2-359db36be17e406aaee8,ID_8,ID_1,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,3,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0057,AUDIT-0004;AUDIT-0005;AUDIT-0006,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1092,1091,1093,1001,1183,30.0,3,3,identity-episode-v2-624f311d622a4608aeec,ID_1,ID_8,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,3,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0058,AUDIT-0016;AUDIT-0017;AUDIT-0018,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1092,1091,1093,1001,1183,30.0,3,3,identity-episode-v2-d6084c4c435bfc60cdcd,ID_8,ID_1,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,3,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0059,AUDIT-0007,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1112,1112,1112,1022,1202,30.0,3,3,identity-episode-v2-7983c480e7c378fc11ba,ID_1,ID_8,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES; STRATIFIED_RECOVERED_EPISODE_SAMPLE,one wrong-ID animal-frame,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0060,AUDIT-0019;AUDIT-0020,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1112,1112,1113,1022,1203,30.0,3,3,identity-episode-v2-848f5e01ca921e2acd41,ID_8,ID_1,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,2,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0061,AUDIT-0008,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1113,1113,1113,1023,1203,30.0,3,3,identity-episode-v2-7983c480e7c378fc11ba,ID_1,ID_8,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0062,AUDIT-0009;AUDIT-0010;AUDIT-0011;AUDIT-0012,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1116,1115,1118,1025,1208,30.0,3,3,identity-episode-v2-5f49867d80c786bfbc82,ID_1,ID_8,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,4,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0063,AUDIT-0021,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1115,1115,1115,1025,1205,30.0,3,3,identity-episode-v2-91fbe5d325dfeaf58e2f,ID_8,ID_1,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES; STRATIFIED_RECOVERED_EPISODE_SAMPLE,one wrong-ID animal-frame,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0064,AUDIT-0022;AUDIT-0023;AUDIT-0024,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000233_30fps.xml,5679becaa6663aeb740e49fc86e0c9cfcbf86d5d2f33d66dd385ba35f8554139,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1117,1116,1118,1026,1208,30.0,3,3,identity-episode-v2-91fbe5d325dfeaf58e2f,ID_8,ID_1,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,ALL_24_HYBRID_WRONG_ID_FRAMES; ALL_HYBRID_EPISODES,one wrong-ID animal-frame,HIGH,3,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0065,AUDIT-0101,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000233_30fps.xml,86931197b5909999d65a24ca9d8ae3cd85b7107c93da40551db27c93460323d6,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_1,ID_1,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0066,AUDIT-0047,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000233_30fps.xml,86931197b5909999d65a24ca9d8ae3cd85b7107c93da40551db27c93460323d6,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,921,921,921,831,1011,30.0,3,3,identity-episode-v2-cf5e3af9a4d1d1a92854,ID_2,ID_8,YES,WRONG_IDENTITY_MATCH,STRATIFIED_RECOVERED_EPISODE_SAMPLE,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0067,AUDIT-0034,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000233_30fps.xml,86931197b5909999d65a24ca9d8ae3cd85b7107c93da40551db27c93460323d6,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,931,931,931,841,1021,30.0,3,3,identity-episode-v2-bef8764a9534575b1c78,ID_2,ID_1,YES,TERMINAL_IDENTITY_EPISODE,ALL_REALTIME_FAST_TERMINAL_EPISODES,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0068,AUDIT-0033,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000233_30fps.xml,86931197b5909999d65a24ca9d8ae3cd85b7107c93da40551db27c93460323d6,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1096,1096,1096,1006,1186,30.0,3,3,identity-episode-v2-4d3f374e0c6369e4364e,ID_1,ID_2,NO_OR_UNKNOWN,TERMINAL_IDENTITY_EPISODE,ALL_REALTIME_FAST_TERMINAL_EPISODES,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0069,AUDIT-0066,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000233_30fps.xml,86931197b5909999d65a24ca9d8ae3cd85b7107c93da40551db27c93460323d6,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,1447,1096,1799,1006,1799,30.0,3,3,pairwise-swap-v2-63e61bbf628d9da264b2,"('ID_1', 'ID_2')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0070,AUDIT-0112,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000233_30fps.xml,d3e98fe2bbb2372fad04af9c37cea9af1039c54db0d747cfd6552f86c25a2546,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_1,ID_1,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0071,AUDIT-0120,Pigs291119_000233_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,24de02b8ecf5bd892e14c763872e3d86c7270f4c778f822844209c83a69888a1,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000233_30fps.xml,d3e98fe2bbb2372fad04af9c37cea9af1039c54db0d747cfd6552f86c25a2546,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000233_30fps.xml,348f4ffa83ab7f7ac3c603a60a4f00528cf222d3f13129e2f04c399d7cb4158c,899,0,1799,0,1799,30.0,3,3,NOT_APPLICABLE,ALL,ALL,MIXED,INFLUENTIAL_CLUSTER,CONTRIBUTES_MOST_TO_PAIRED_HOTA_DIFFERENCE,largest leave-one-video HOTA mean influence,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0072,AUDIT-0080,Pigs291119_000263_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000263_30fps.mp4,24274a8c7e8638f223e11ddc7dce4632e1099a0c6ee200d1febda492315842ad,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000263_30fps.xml,94fadef73ac8679729aa349daaccddfb94fc9c6bf557a4a7d2622da4b8f52f95,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Tracking_annotation_Pigs291119_000263_30fps.xml,4636c3beb1d6e43a2c58dd45c050c62ee9d37d05010c26e578db1b9200ac21b8,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0073,AUDIT-0055,Pigs291119_000263_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000263_30fps.mp4,24274a8c7e8638f223e11ddc7dce4632e1099a0c6ee200d1febda492315842ad,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000263_30fps.xml,94fadef73ac8679729aa349daaccddfb94fc9c6bf557a4a7d2622da4b8f52f95,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Tracking_annotation_Pigs291119_000263_30fps.xml,4636c3beb1d6e43a2c58dd45c050c62ee9d37d05010c26e578db1b9200ac21b8,1093,387,1799,297,1799,30.0,3,3,pairwise-swap-v2-397469bb365707c85797,"('ID_4', 'ID_6')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0074,AUDIT-0091,Pigs291119_000263_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000263_30fps.mp4,24274a8c7e8638f223e11ddc7dce4632e1099a0c6ee200d1febda492315842ad,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000263_30fps.xml,e3ff13df649d938d98441201dfb9097395433db9f57ff1a8b8e3fb82e13f721d,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Tracking_annotation_Pigs291119_000263_30fps.xml,4636c3beb1d6e43a2c58dd45c050c62ee9d37d05010c26e578db1b9200ac21b8,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0075,AUDIT-0102,Pigs291119_000263_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000263_30fps.mp4,24274a8c7e8638f223e11ddc7dce4632e1099a0c6ee200d1febda492315842ad,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000263_30fps.xml,f609e265dc5e33c41afb9501d23d606ec8f12ca1189465c154fd1da534a42ce5,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Tracking_annotation_Pigs291119_000263_30fps.xml,4636c3beb1d6e43a2c58dd45c050c62ee9d37d05010c26e578db1b9200ac21b8,0,0,0,0,90,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
