video,episode_id,mechanism,start_frame,end_frame,frames_modified,tracks_modified,original_realtime_identity,rf_hybrid_identity,wrong_identity_frames_before,wrong_identity_frames_after,IDSW_before,IDSW_after,terminal_episode_before,terminal_episode_after,first_harmful_frame,harmful_persistence_frames,repair_scope_end,identity_recovery_frame,outcome
Pigs291119_000233_30fps,572989551d0dcb28580467150aa79bb9ac8b4f4e0fcdec99d390187141427b49,OFFLINE_IDENTITY_SWAP_GUARD,998,1799,802,1,ID_7,ID_7,0,762,7,2,False,True,998,802,1799,,AMBIGUOUS
Pigs291119_000233_30fps,8884e406edb15d5905e3187ffc2171d29dd7fa086920e1912180b3458dbcf5d6,OFFLINE_IDENTITY_SWAP_GUARD,1002,1003,2,1,ID_8,ID_8,0,2,0,1,False,False,1002,2,1003,1004,HARMFUL
Pigs291119_000233_30fps,261ca96df224091a84156c1cdc5184071f6ade0dfd0809746e48dcbdd0c4e095,OFFLINE_IDENTITY_SWAP_GUARD,1008,1009,2,1,ID_8,ID_8,0,2,0,0,False,False,,0,1009,,HARMFUL
Pigs291119_000233_30fps,ad4be58d39ae6866c26fa92c292ec83eeac0d2e3f199ee8fa8c919950c35f16f,TEMPORAL_BBOX_REFINEMENT,916,930,15,1,ID_2,ID_2,0,0,0,0,False,False,916,1,930,,HARMFUL
Pigs291119_000233_30fps,ab886c3f439a15238fc203105a969b287ef2a6251c4533a7a39a1466501de74b,TEMPORAL_BBOX_REFINEMENT,983,997,15,1,ID_2,ID_2,0,0,0,0,True,True,,0,997,,NEUTRAL
Pigs291119_000233_30fps,6bc41ffddb71fd13cf31a844b0647d0eb71f7199b1ecd86aaf2871a9455adf7d,TEMPORAL_BBOX_REFINEMENT,48,62,15,1,ID_5,ID_5,0,0,0,0,False,False,48,1,62,,HARMFUL
Pigs291119_000233_30fps,2a6bf48e04c2ce3f58a8c2091dd33f281a89233aaff875b0fa20a58d98c14e3b,TEMPORAL_BBOX_REFINEMENT,219,233,15,1,ID_5,ID_5,0,0,0,0,False,False,232,1,233,,HARMFUL
Pigs291119_000233_30fps,9863ed931f78d09593c7af6b6fedc617bfc473cc4893996faa41214e6803f1e9,TEMPORAL_BBOX_REFINEMENT,242,247,6,1,ID_5,ID_5,0,0,0,0,False,False,246,1,247,,NEUTRAL
Pigs291119_000233_30fps,fd675eadda2de6ac0d5db71894fa2cf619d0a2399343f78330a3c378aea533a3,TEMPORAL_BBOX_REFINEMENT,254,257,4,1,ID_5,ID_5,0,0,0,0,False,False,254,1,257,,NEUTRAL
Pigs291119_000233_30fps,d3ac6e2fa39580700aa08aa4ba6019018f50d4920226d10fddb40b9f6ede6534,TEMPORAL_BBOX_REFINEMENT,262,263,2,1,ID_5,ID_5,0,0,0,0,False,False,262,1,263,,NEUTRAL
Pigs291119_000233_30fps,d40c95ccf7d3fa7d73295e37321afd56b57b9cdb118bb4e0d72c63a6f66483fe,TEMPORAL_BBOX_REFINEMENT,268,275,8,1,ID_5,ID_5,0,0,0,0,False,False,270,1,275,,NEUTRAL
Pigs291119_000233_30fps,7d498ecc5034b0e26e22e3ad3ac48f862c1c353e52b76659432d80aee8f991ab,TEMPORAL_BBOX_REFINEMENT,278,279,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,279,,BENEFICIAL
Pigs291119_000233_30fps,b8d352341bbb698d3f3d9e31d0e6193caa915accc9612be579adc10c037af335,TEMPORAL_BBOX_REFINEMENT,282,283,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,283,,BENEFICIAL
Pigs291119_000233_30fps,6c92b7ff1fb756b73ff215a4057943aa07ad636712bb882fdce99fb724fbe4ca,TEMPORAL_BBOX_REFINEMENT,288,299,12,1,ID_5,ID_5,0,0,0,0,False,False,,0,299,,BENEFICIAL
Pigs291119_000233_30fps,f76ea67388228bf031c2c8c712b89ea5c28e9a1fe7b8b2735ac363a6a256d34b,TEMPORAL_BBOX_REFINEMENT,304,307,4,1,ID_5,ID_5,0,0,0,0,False,False,304,1,307,,NEUTRAL
Pigs291119_000233_30fps,9b05c54166215076ac4ef710b4e276ae206f7b1871443fcec045a050b75d0fcf,TEMPORAL_BBOX_REFINEMENT,314,331,18,1,ID_5,ID_5,0,0,0,0,False,False,314,1,331,,NEUTRAL
Pigs291119_000233_30fps,622cce028ef69e595d99c26fbab450ccfb95555a424efe9776ada062f8624ecf,TEMPORAL_BBOX_REFINEMENT,356,365,10,1,ID_5,ID_5,0,0,0,0,False,False,364,1,365,,NEUTRAL
Pigs291119_000233_30fps,1d9ad0b7b7562950f8568941ab63334c5c606fa1442828c16ac394f620bf93da,TEMPORAL_BBOX_REFINEMENT,370,385,16,1,ID_5,ID_5,0,0,0,0,False,False,378,1,385,,NEUTRAL
Pigs291119_000233_30fps,33d1d3924cb762ee6de297f93aadda98c30690dbae1b6778222c0216f0d42bf2,TEMPORAL_BBOX_REFINEMENT,388,393,6,1,ID_5,ID_5,0,0,0,0,False,False,388,1,393,,HARMFUL
Pigs291119_000233_30fps,e3b8862c5f8aa0bcdc28bc6730243ae811e56655ab35c2edcf9b0fcc7961a2e4,TEMPORAL_BBOX_REFINEMENT,396,401,6,1,ID_5,ID_5,0,0,0,0,False,False,400,1,401,,NEUTRAL
Pigs291119_000233_30fps,5ac808c58ec43b3c0b051c8386c342ee1ebd4ef439953e4d1e55b9d7edec6ca6,TEMPORAL_BBOX_REFINEMENT,408,409,2,1,ID_5,ID_5,0,0,0,0,False,False,409,1,409,,NEUTRAL
Pigs291119_000233_30fps,c1f70d5218d011ad16b2ff5d6217f6b39b683123fcb1cd73467c2c5331d102f2,TEMPORAL_BBOX_REFINEMENT,414,417,4,1,ID_5,ID_5,0,0,0,0,False,False,,0,417,,BENEFICIAL
Pigs291119_000233_30fps,201bf4c07ae6fd0490765e2cbf5e36efe8e96edbed7b5b4d9e1b44845696acc4,TEMPORAL_BBOX_REFINEMENT,456,463,8,1,ID_5,ID_5,0,0,0,0,False,False,456,1,463,,NEUTRAL
Pigs291119_000233_30fps,36d51832430cb600ee65dd1f18ae399225b26dd2f87ba951c8da12abfe6d66ec,TEMPORAL_BBOX_REFINEMENT,468,481,14,1,ID_5,ID_5,0,0,0,0,False,False,,0,481,,BENEFICIAL
Pigs291119_000233_30fps,d093ece180b9647b598b0136e188e960a7642535572abbd605af34f196ab487b,TEMPORAL_BBOX_REFINEMENT,488,489,2,1,ID_5,ID_5,0,0,0,0,False,False,488,1,489,,HARMFUL
Pigs291119_000233_30fps,e71a1cc16737bd17244c43c617cd8f967e37e77cacdc3a886d9cabb13e19e16b,TEMPORAL_BBOX_REFINEMENT,492,493,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,493,,BENEFICIAL
Pigs291119_000233_30fps,86c226bca65ae502f1bd7560756a9d9df52ffdae19e486fba67dae6743d60275,TEMPORAL_BBOX_REFINEMENT,552,557,6,1,ID_5,ID_5,0,0,0,0,False,False,554,1,557,,NEUTRAL
Pigs291119_000233_30fps,1c56a3004006cfdc9917c289095aa6d59b0611d3a61c2a34bf61da2e199cb9f7,TEMPORAL_BBOX_REFINEMENT,560,569,10,1,ID_5,ID_5,0,0,0,0,False,False,,0,569,,BENEFICIAL
Pigs291119_000233_30fps,bf602bc2e30784f9216d20f0dc467a848c8cef4ca32612935fffd9f17d1ae102,TEMPORAL_BBOX_REFINEMENT,576,579,4,1,ID_5,ID_5,0,0,0,0,False,False,,0,579,,BENEFICIAL
Pigs291119_000233_30fps,783c17221afbc7e931582b8b75d99f2858ecb50cde29ea5557bba17ee29e7a9c,TEMPORAL_BBOX_REFINEMENT,588,589,2,1,ID_5,ID_5,0,0,0,0,False,False,588,1,589,,HARMFUL
Pigs291119_000233_30fps,62c365c0c2168cf01f5964b0f1f52d9d62e0ca1361c26828a835ff7aab5a34ce,TEMPORAL_BBOX_REFINEMENT,688,689,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,689,,BENEFICIAL
Pigs291119_000233_30fps,b7450fbbb761a870573f6402a2df35e49c5cb16f3cf19d1b83afb2fd3c00c394,TEMPORAL_BBOX_REFINEMENT,890,891,2,1,ID_5,ID_5,0,0,0,0,False,False,890,1,891,,NEUTRAL
Pigs291119_000233_30fps,3ac358a0c3393ad3bde87756e44f6f426df88b78182938ebf0150725881fc20d,TEMPORAL_BBOX_REFINEMENT,1354,1355,2,1,ID_5,ID_5,0,0,0,0,False,False,1354,1,1355,,HARMFUL
Pigs291119_000233_30fps,f552b6fb89fff9a6498871598026056480824a1eff030f410d5cf4440a82ab6d,TEMPORAL_BBOX_REFINEMENT,1586,1589,4,1,ID_5,ID_5,0,0,0,0,False,False,,0,1589,,BENEFICIAL
Pigs291119_000233_30fps,67bd8e3d467183c575d497c6d7e4aa40265779d9c0eb65aab4ea08d4e93d660d,TEMPORAL_BBOX_REFINEMENT,18,31,14,1,ID_6,ID_6,0,0,0,0,False,False,18,1,31,,NEUTRAL
Pigs291119_000233_30fps,d647d0e337932afd9e584de973b471a0881688ee9749a0ba939e8bf321afcfc6,TEMPORAL_BBOX_REFINEMENT,34,35,2,1,ID_6,ID_6,0,0,0,0,False,False,34,1,35,,HARMFUL
Pigs291119_000233_30fps,69bb15d4bc33b93294b9adcf28206fe08959a2db6626219fc3803599e99987ba,TEMPORAL_BBOX_REFINEMENT,40,51,12,1,ID_6,ID_6,0,0,0,0,False,False,,0,51,,BENEFICIAL
Pigs291119_000233_30fps,e8927bd4d35e772a461ccb41693f70a27eef78b9ff587db5d6f668a28b8f0c80,TEMPORAL_BBOX_REFINEMENT,200,205,6,1,ID_6,ID_6,0,0,0,0,False,False,,0,205,,BENEFICIAL
Pigs291119_000233_30fps,0cd8b56659ae8782cc57c83aa6ecbdb2434eaf49259e0a174159b9230bc94cbe,TEMPORAL_BBOX_REFINEMENT,612,613,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,613,,BENEFICIAL
Pigs291119_000233_30fps,4e5a89f23e9faff7b8768082303720d772b41151b41b513b219bb491ff423b15,TEMPORAL_BBOX_REFINEMENT,666,680,15,1,ID_6,ID_6,0,0,0,0,False,False,669,1,680,,NEUTRAL
Pigs291119_000233_30fps,fcfeec6dc28606d91d84d7dc5da7da866031e207562cfaef2e44353d863e5234,TEMPORAL_BBOX_REFINEMENT,685,699,15,1,ID_6,ID_6,0,0,0,0,False,False,685,1,699,,NEUTRAL
Pigs291119_000233_30fps,cf676ec4279068eb8a00637cbc77932ae4f75c286fed7f9fa4b0042cdb39a94a,TEMPORAL_BBOX_REFINEMENT,702,709,8,1,ID_6,ID_6,0,0,0,0,False,False,702,1,709,,NEUTRAL
Pigs291119_000233_30fps,c13e29c06fc3038f576c4699d82ed061910901bc0d43aa854a9c2ea2b121ccca,TEMPORAL_BBOX_REFINEMENT,712,713,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,713,,BENEFICIAL
Pigs291119_000233_30fps,979a10cc08eb03454552944ee85ad15ee723bc7fb81d2bd7b4ecd63d5e0b4597,TEMPORAL_BBOX_REFINEMENT,718,719,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,719,,BENEFICIAL
Pigs291119_000233_30fps,c9c82af547b79f83a1dd72a1b949e89cca5d8c95a21ee2652c040290768c6c1d,TEMPORAL_BBOX_REFINEMENT,722,727,6,1,ID_6,ID_6,0,0,0,0,False,False,,0,727,,BENEFICIAL
Pigs291119_000233_30fps,039d98314cf5244ead899f27d12b2ed433730449cc351c51afd053fab9501d89,TEMPORAL_BBOX_REFINEMENT,732,733,2,1,ID_6,ID_6,0,0,0,0,False,False,732,1,733,,NEUTRAL
Pigs291119_000233_30fps,63624612cf61aebb4c76308aa662abfc633b0f618184fa2a149035f3b9821ac5,TEMPORAL_BBOX_REFINEMENT,736,745,10,1,ID_6,ID_6,0,0,0,0,False,False,738,1,745,,NEUTRAL
Pigs291119_000233_30fps,fca223c2f6c9d0b50a349bee6e7ba8ff38595f2f29f14e8169aa6fc0476709a9,TEMPORAL_BBOX_REFINEMENT,764,769,6,1,ID_6,ID_6,0,0,0,0,False,False,,0,769,,BENEFICIAL
Pigs291119_000233_30fps,acec7753660450ab9d9a697f23602f636ee4a4db985d27f6af304087a61645e2,TEMPORAL_BBOX_REFINEMENT,776,803,28,1,ID_6,ID_6,0,0,0,0,False,False,777,1,803,,NEUTRAL
Pigs291119_000233_30fps,2700903f7392719fd850b417fbfd86931d9e4151aaa6cf7d82471d8baa5ea067,TEMPORAL_BBOX_REFINEMENT,816,827,12,1,ID_6,ID_6,0,0,0,0,False,False,816,1,827,,NEUTRAL
Pigs291119_000233_30fps,367886e25ae8951e60e6b4bd476443e7de0ee268038e81473b7ba8d9d9357e06,TEMPORAL_BBOX_REFINEMENT,834,837,4,1,ID_6,ID_6,0,0,0,0,False,False,834,1,837,,NEUTRAL
Pigs291119_000233_30fps,c09fac125ee1b3088c24ee3da9313823ab9596eaa4daecf1eb9b2b045b412b84,TEMPORAL_BBOX_REFINEMENT,842,845,4,1,ID_6,ID_6,0,0,0,0,False,False,842,1,845,,NEUTRAL
Pigs291119_000233_30fps,c787204722e9de8c08a65c992ba7bcbcd38fea877f3c8a7f0c3b2f81bd2f0a82,TEMPORAL_BBOX_REFINEMENT,870,871,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,871,,BENEFICIAL
Pigs291119_000233_30fps,cc7a4a3fe9b857273bce373b670264ac4f5402e68cf48110063632e737a671a8,TEMPORAL_BBOX_REFINEMENT,886,887,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,887,,BENEFICIAL
Pigs291119_000233_30fps,6847ac3aaf0af1aa6961529e1f1b50f438f7b87d3299ee1c3212bfc1e53446c0,TEMPORAL_BBOX_REFINEMENT,902,903,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,903,,BENEFICIAL
Pigs291119_000233_30fps,ced51e1818750b3d799242e883954409dbd1b2f2a166645baf1841370c1f6e6e,TEMPORAL_BBOX_REFINEMENT,962,963,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,963,,BENEFICIAL
Pigs291119_000233_30fps,b52e2d46e264c534f97206831c37880a540ad1cacd087952d86e2bdf10534f48,TEMPORAL_BBOX_REFINEMENT,1052,1063,12,1,ID_6,ID_6,0,0,0,0,False,False,1052,1,1063,,HARMFUL
Pigs291119_000233_30fps,fe046e7129ed0cdc8ed3ef963a87b27a3168efac9dde920f4737907b4272f10b,TEMPORAL_BBOX_REFINEMENT,1066,1067,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1067,,BENEFICIAL
Pigs291119_000233_30fps,710c5b8b1f03e9b0677d0114a01fecd33cc3522ed8c05bed439ef042e3cd1fec,TEMPORAL_BBOX_REFINEMENT,1100,1101,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1101,,BENEFICIAL
Pigs291119_000233_30fps,e82c9d6b7457b8f3decc14a74effd298d37b3451cb16d138d99382c238ba3bd7,TEMPORAL_BBOX_REFINEMENT,998,1003,6,1,ID_7,ID_7,0,2,1,2,False,True,998,802,1003,,AMBIGUOUS
Pigs291119_000233_30fps,7dd26e343d8ddb43b00b50bb15fc46d154a0475d51925f4662493bc7aa4a4e83,TEMPORAL_BBOX_REFINEMENT,1008,1009,2,1,ID_7,ID_7,0,2,0,0,False,True,1008,35,1009,1043,AMBIGUOUS
Pigs291119_000233_30fps,0369bdf4e36141b18b055948a8d29a752bd5c5676e828933ef5e63cf17c85b66,TEMPORAL_BBOX_REFINEMENT,1032,1035,4,1,ID_7,ID_7,0,4,0,0,False,True,1032,11,1035,1043,AMBIGUOUS
Pigs291119_000233_30fps,f6b173d9435620d0bc842cb4d0100a8a102fc5d54a52a0e75410bf1b3ee4f391,TEMPORAL_BBOX_REFINEMENT,1038,1052,15,1,ID_7,ID_7,0,10,0,0,False,True,1038,5,1052,1043,AMBIGUOUS
Pigs291119_000233_30fps,4c1da00a0cfd9fed7c5a7e9288256baa2618a5a63dca89317991d759eed448f5,TEMPORAL_BBOX_REFINEMENT,1081,1095,15,1,ID_7,ID_7,0,14,0,0,False,True,1082,14,1095,1096,AMBIGUOUS
Pigs291119_000233_30fps,2d5e02f08243fb95524d0a3b84fe8f5cc3186a5af33285a953ea523acf778fc0,TEMPORAL_BBOX_REFINEMENT,1098,1103,6,1,ID_7,ID_7,0,6,0,0,False,True,1098,702,1103,,AMBIGUOUS
Pigs291119_000233_30fps,356b3b12b0737aff011325c4d5085846e9645fa3f291388ef0b6821ae9ee660c,TEMPORAL_BBOX_REFINEMENT,1114,1115,2,1,ID_7,ID_7,0,2,0,0,False,True,1114,686,1115,,AMBIGUOUS
Pigs291119_000233_30fps,398a86bec1ab96556d1b070c755a84f08705ceb41f0421bc820b1dcd988ef5a5,TEMPORAL_BBOX_REFINEMENT,940,945,6,1,ID_8,ID_8,0,0,0,0,False,False,942,1,945,,NEUTRAL
Pigs291119_000233_30fps,883e6f7f712a19b32c0683ea66d929c960304c3a57fa021e12f1f9e4f0975fed,TEMPORAL_BBOX_REFINEMENT,958,959,2,1,ID_8,ID_8,0,0,0,0,False,False,958,1,959,,HARMFUL
Pigs291119_000233_30fps,ecf9b423a67103fc7e41fd491f4d479613ea08d34cf2ebc959766d09769e8888,TEMPORAL_BBOX_REFINEMENT,962,963,2,1,ID_8,ID_8,0,0,0,0,False,False,,0,963,,BENEFICIAL
Pigs291119_000233_30fps,758217eb01c726410c8f592d8210a8f2090ff630aa8e2a6754d3b58369eb02b5,TEMPORAL_BBOX_REFINEMENT,1004,1007,4,1,ID_8,ID_8,0,0,2,0,False,False,1004,1,1007,,AMBIGUOUS
Pigs291119_000233_30fps,a3cd6c85ce2fe06f6e2adb4005fda4e97ee46e00b5fe2764c797452be056a5d7,TEMPORAL_BBOX_REFINEMENT,1010,1029,20,1,ID_8,ID_8,19,20,0,0,False,False,,0,1029,,HARMFUL
Pigs291119_000233_30fps,f5b6aea20264f666640b0711082db3818474eaf826dc6f05c951d7e8a9345263,TEMPORAL_BBOX_REFINEMENT,1096,1097,2,1,ID_8,ID_8,0,2,0,0,False,True,1096,704,1097,,AMBIGUOUS
Pigs291119_000233_30fps,851d4f172844e7017a2a6ac764a44e82380a8fe6ebde7ca14d5e797226ab8c5b,TEMPORAL_BBOX_REFINEMENT,1124,1125,2,1,ID_8,ID_8,0,2,0,0,False,True,1124,676,1125,,AMBIGUOUS
Pigs291119_000233_30fps,887a4dcb6a3b712b0784c21bb2d6601fbc5af96aebc020e5fb91c71555cd5bfe,TEMPORAL_BBOX_REFINEMENT,1240,1243,4,1,ID_8,ID_8,0,4,0,0,False,True,1240,560,1243,,AMBIGUOUS
Pigs291119_000233_30fps,36ffa598cb436db28105cbab13042a15b05b1128c62b3bd54e8321410a82e4dc,TEMPORAL_BBOX_REFINEMENT,1408,1409,2,1,ID_8,ID_8,0,2,0,0,False,True,,0,1409,,AMBIGUOUS
Pigs291119_000233_30fps,e3fe83b433cda9b77b4e7de23a3af596c5f0b0a877819e4c926047436296351c,OVERLAP_SMALL_BOX_SUPPRESSION,988,989,2,1,ID_1,ID_1,2,2,0,0,True,True,,0,989,,NEUTRAL
Pigs291119_000233_30fps,2d6be5a0885aecf56eccc7dd2987f8cdf45c3f3731abfab597f2ca06f7d64c3a,OVERLAP_SMALL_BOX_SUPPRESSION,756,757,2,1,ID_4,ID_4,0,0,0,0,False,False,,0,757,,NEUTRAL
Pigs291119_000233_30fps,b508016fd43023d007d80413c1e65d577c612d2c90abdca3fa9beb506e27e85b,H5B_HIDDEN_SUFFIX_OVERLAP_PERSISTENCE,1043,1799,757,2,ID_7,ID_8,0,721,2,0,False,True,1045,7,1799,1052,AMBIGUOUS
Pigs291119_000233_30fps,47091ab9d9926e90b9dcf0ff28a2383f2984acd83d103df8521c85ba96654f92,H5B_HIDDEN_SUFFIX_OVERLAP_PERSISTENCE,1043,1799,757,2,ID_8,ID_7,4,756,2,0,False,True,1045,7,1799,1052,AMBIGUOUS
Pigs291119_000263_30fps,8457f469f1b2f8329b2e93070d4c3350a28d0c26520513fbb419a3c273de6dd6,OFFLINE_IDENTITY_SWAP_GUARD,798,813,16,1,ID_1,ID_1,9,2,0,0,False,False,808,2,813,810,AMBIGUOUS
Pigs291119_000263_30fps,e668a0cb8aea1d9bcab4342c459c43e9e6ce9bbd77cdcf16ce822e21f0756a62,OFFLINE_IDENTITY_SWAP_GUARD,798,813,16,1,ID_2,ID_2,9,2,0,0,False,False,808,2,813,810,BENEFICIAL
Pigs291119_000263_30fps,a56c8f85d9f09d29fb2f20101d33dc9250a4f85cf761aa17eb94910f414a4cee,OFFLINE_IDENTITY_SWAP_GUARD,388,407,20,1,ID_4,ID_4,20,0,2,0,False,False,,0,407,,BENEFICIAL
Pigs291119_000263_30fps,022ca94de4f437ffbb1434eb79bbf2a7ad9a46dc1a3130079f8d780c3274f0c5,OFFLINE_IDENTITY_SWAP_GUARD,424,1035,612,1,ID_4,ID_4,0,610,2,0,False,False,424,613,1035,1037,AMBIGUOUS
Pigs291119_000263_30fps,79656a9c2a077f5dccd8c637ef44b4369092216e36a26aab391ec2452bf99a67,OFFLINE_IDENTITY_SWAP_GUARD,388,407,20,1,ID_7,ID_7,20,0,2,0,False,False,,0,407,,BENEFICIAL
Pigs291119_000263_30fps,fdd0f0dcc75a1a03342fb8a6c8934d0e40b163118f3348118b05bb8857b472ae,OFFLINE_IDENTITY_SWAP_GUARD,424,1035,612,1,ID_7,ID_7,0,612,2,0,False,False,424,613,1035,1037,AMBIGUOUS
Pigs291119_000263_30fps,47456c8ce0713daaf3689df93b8284b7d2bc67c54e2bcd703f4f5512d0db947b,TEMPORAL_BBOX_REFINEMENT,734,735,2,1,ID_1,ID_1,0,0,0,0,False,False,,0,735,,BENEFICIAL
Pigs291119_000263_30fps,df0f8c0efade39e94bcec053a0ffc45eb0107fed8ee7e130da125e783b69490c,TEMPORAL_BBOX_REFINEMENT,800,811,12,1,ID_1,ID_1,5,2,0,0,False,False,808,2,811,810,AMBIGUOUS
Pigs291119_000263_30fps,decad8a6edf2946dc71ad64034bf71e2e8aa1485805b389cbac47d0685a1af7b,TEMPORAL_BBOX_REFINEMENT,860,865,6,1,ID_1,ID_1,0,0,0,0,False,False,,0,865,,BENEFICIAL
Pigs291119_000263_30fps,d1220678adabbd6c973fc0d0b1977750d4f5d7735bf6a1adc582c5b28300b614,TEMPORAL_BBOX_REFINEMENT,790,791,2,1,ID_2,ID_2,0,0,0,0,False,False,,0,791,,BENEFICIAL
Pigs291119_000263_30fps,50f381573ccd162117b06543c573f4e7410fa7304833e8f110a1a782b8105d5b,TEMPORAL_BBOX_REFINEMENT,796,797,2,1,ID_2,ID_2,0,0,0,0,False,False,796,1,797,,NEUTRAL
Pigs291119_000263_30fps,d2515aa0ba03906dd890f12853ffb399dc0e4f1459eb0c06bb55d38db613bec9,TEMPORAL_BBOX_REFINEMENT,814,828,15,1,ID_2,ID_2,11,5,0,0,False,False,,0,828,,BENEFICIAL
Pigs291119_000263_30fps,43b7c5fb7018ddc1276c457f44ccf053ce347c46b42bfb319f8abe9c965c3697,TEMPORAL_BBOX_REFINEMENT,831,845,15,1,ID_2,ID_2,7,7,0,0,False,False,,0,845,,BENEFICIAL
Pigs291119_000263_30fps,6ca2970c6c815c2e4ec67978f333b30d53b202e690647733b88f7b57a415960f,TEMPORAL_BBOX_REFINEMENT,222,223,2,1,ID_3,ID_3,0,0,0,0,False,False,,0,223,,BENEFICIAL
Pigs291119_000263_30fps,24b6b870dd12bea555e89b4b85d2b15c817019f7ba18b1c3b91ff56253f0b60f,TEMPORAL_BBOX_REFINEMENT,1526,1527,2,1,ID_3,ID_3,0,0,0,0,False,False,,0,1527,,BENEFICIAL
Pigs291119_000263_30fps,07f1c6dccbb52d864b033e4eff08da6deaa930fa76d69b9bf1111d6ea673707a,TEMPORAL_BBOX_REFINEMENT,192,193,2,1,ID_4,ID_4,0,0,0,0,False,False,,0,193,,BENEFICIAL
Pigs291119_000263_30fps,99de6695e3072b8c030a9a833c2d2422d70efe983a279e111e860757e0ee467f,TEMPORAL_BBOX_REFINEMENT,302,303,2,1,ID_4,ID_4,0,0,0,0,False,False,303,1,303,,NEUTRAL
Pigs291119_000263_30fps,a64f2889f36ab5cf57429aa6eb450b2aafa25e4f92b666c30757dc9af1f291ae,TEMPORAL_BBOX_REFINEMENT,386,387,2,1,ID_4,ID_4,0,0,0,0,False,False,,0,387,,BENEFICIAL
Pigs291119_000263_30fps,be54c179502deb1473b305511e2f0d8a24add85989bf5c4430429950beea4be9,TEMPORAL_BBOX_REFINEMENT,1026,1035,10,1,ID_4,ID_4,0,8,0,0,False,False,1026,11,1035,1037,AMBIGUOUS
Pigs291119_000263_30fps,3958b874ace0c6e8dfe2342a31f199c9b2d6a185e74b51ede4f3c4e1c2f385e4,TEMPORAL_BBOX_REFINEMENT,1142,1145,4,1,ID_6,ID_6,0,0,0,0,False,False,1142,1,1145,,NEUTRAL
Pigs291119_000263_30fps,754ccd56267b4f180f81603d4c1b433c1c6c93d058bb4f870019111f5c5df187,TEMPORAL_BBOX_REFINEMENT,1150,1151,2,1,ID_6,ID_6,0,0,0,0,False,False,1150,1,1151,,HARMFUL
Pigs291119_000263_30fps,2f3e1989bf905112ad6a066cf9fcf910f08a69864fcdb15f3ecfd85819fed1f3,TEMPORAL_BBOX_REFINEMENT,1170,1171,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1171,,BENEFICIAL
Pigs291119_000263_30fps,0214ed4eaf727c0d71cc4624a6fead90187d954a0afe61c44b02097dc8ee0ae1,TEMPORAL_BBOX_REFINEMENT,1182,1183,2,1,ID_6,ID_6,0,0,0,0,False,False,1182,1,1183,,HARMFUL
Pigs291119_000263_30fps,d47cb2abfad731feb1cb754211d288c08b0153aa5abe2556f8cc88790f9a2db1,TEMPORAL_BBOX_REFINEMENT,1404,1405,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1405,,BENEFICIAL
Pigs291119_000263_30fps,0e4988beaff13977322903d549a8bcccb1cc533f62c1929a9993f504e5d7c993,TEMPORAL_BBOX_REFINEMENT,1464,1465,2,1,ID_6,ID_6,0,0,0,0,False,False,1465,1,1465,,NEUTRAL
Pigs291119_000263_30fps,1d2c802ff0c371bc032ef1b590cad0709bdd43920fbf08c310f304b2a8a0816c,TEMPORAL_BBOX_REFINEMENT,1474,1475,2,1,ID_6,ID_6,0,0,0,0,False,False,1474,1,1475,,HARMFUL
Pigs291119_000263_30fps,ec96a18efa6f06f571808c321e669201951538031912ab0318b656e6adb0ab11,TEMPORAL_BBOX_REFINEMENT,1478,1485,8,1,ID_6,ID_6,0,0,0,0,False,False,1478,1,1485,,NEUTRAL
Pigs291119_000263_30fps,1ae042cc9bcbf5136c7e51e8ddd3be23259216ca40ba55dc43a1d662c0022ff3,TEMPORAL_BBOX_REFINEMENT,1488,1489,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1489,,BENEFICIAL
Pigs291119_000263_30fps,35294a30f180b474d09bfa48e1d74a87c73243ceee03ea498b170060d7ea7466,TEMPORAL_BBOX_REFINEMENT,1498,1499,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1499,,BENEFICIAL
Pigs291119_000263_30fps,ded2bd5dc73812a5b01ee889ef7dd2e29febbb37163fc664eb22a38d0c44c9eb,TEMPORAL_BBOX_REFINEMENT,1506,1521,16,1,ID_6,ID_6,0,0,0,0,False,False,1508,1,1521,,NEUTRAL
Pigs291119_000263_30fps,35917c69706d8e0249217c4a418982fbd50561923962867f08b15b9d24a3e578,TEMPORAL_BBOX_REFINEMENT,1524,1525,2,1,ID_6,ID_6,0,0,0,0,False,False,,0,1525,,BENEFICIAL
