path,line,column,matched_reference,classification,source_text
docs/tracking/h1_r2/H1_R2_INDEPENDENT_DESIGN_REVIEW.json,2,31,h1_r2_independent_design_review,HISTORICAL_MANIFEST_OR_EVIDENCE,"""schema_version"": ""tracking.h1_r2_independent_design_review.v1"","
docs/tracking/h1_r2/H1_R2_INDEPENDENT_DESIGN_REVIEW.json,36,54,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""finding"": ""The quantity is consistently named owner_preference_score and is explicitly uncalibrated and not a probability."""
docs/tracking/h1_r2/H1_R2_INDEPENDENT_DESIGN_REVIEW.json,116,6,h1_r2_candidate_outputs_inspected,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_candidate_outputs_inspected"": false"
docs/tracking/h1_r2/H1_R2_PROFILE_ADDITION_AUTHORIZATION_DECISION.json,2,31,h1_r2_profile_addition_authorization,HISTORICAL_MANIFEST_OR_EVIDENCE,"""schema_version"": ""tracking.h1_r2_profile_addition_authorization.v1"","
docs/tracking/h1_r2/H1_R2_PROFILE_ADDITION_AUTHORIZATION_DECISION.json,11,31,realtime_fast_h1_r2,HISTORICAL_MANIFEST_OR_EVIDENCE,"""authorized_profile_name"": ""realtime_fast_h1_r2"","
docs/tracking/h1_r2/H1_R2_PROFILE_ADDITION_AUTHORIZATION_DECISION.json,20,46,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""only_changed_family"": ""symmetric_hidden_owner_preference"","
docs/tracking/h1_r2/H1_R2_SCIENTIFIC_DESIGN_CONTRACT.md,24,26,owner_preference,HISTORICAL_DOCUMENTATION,The primary quantity is `owner_preference_score`. It is bounded but is not
docs/tracking/h1_r2/H1_R2_SCIENTIFIC_DESIGN_CONTRACT.md,49,1,owner_preference,HISTORICAL_DOCUMENTATION,owner_preference_score =
docs/tracking/h1_r2/H1_R2_VALIDATION_MANIFEST.csv,2,336,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V01_000085_blinded,Pigs281119_000085_30fps,2019-11-28/session-281119,360,540,blinded_predeclared_window,control_no_hidden_owner_contention,""Deterministic early-third window from a date and video absent from development"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,8dc95b9263c481d0ec3eb6e2ac96d821410e6331caadc950bd859a42f846b5fb,3a6bc2b28dd2e4f831ef59d7543e1a523bb9cfd2415741bb91506f74709bd697,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,2f01b5f38174d0b4b1a52d806f8e0289c0cf6ed22f98108128e0aed5a3f61d79"
docs/tracking/h1_r2/H1_R2_VALIDATION_MANIFEST.csv,3,320,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V02_000114_blinded,Pigs281119_000114_30fps,2019-11-28/session-281119,960,1140,blinded_predeclared_window,control_no_hidden_owner_contention,""Deterministic late-middle window from a second held-out video"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,6c7668b8e651c8a418aa198f788777ced61c4d2eb85e6b6171e1d0e1bfe1c398,1d6ad0b635de1388016b28201ada90010f41ff8a491936050a86cd9430b6ceeb,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,8da3f7171802b6cfced037f73b8f806da723e1004f8c7dde0646be41676bac2c"
docs/tracking/h1_r2/H1_R2_VALIDATION_MANIFEST.csv,4,314,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V03_000327_blinded,Pigs301119_000327_30fps,2019-11-30/session-301119,660,840,blinded_predeclared_window,positive_hidden_owner_contention,""Deterministic middle window from a later recording session"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,3b415b115c786f261a37d4f47fecdf8c50306d897e4f6b5b13e7acc13114fb42,00eaf567154f1854c9c7ef866353e8db2af3d1329a5e54c70a36a8ccb97dc1b6,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,e2e0422997c7c4c922bf2db10eb878828e93df862403859b6d8cbf5ed27ed332"
docs/tracking/h1_r2/H1_R2_VALIDATION_MANIFEST.csv,5,317,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V04_000328_blinded,Pigs301119_000328_30fps,2019-11-30/session-301119,1260,1440,blinded_predeclared_window,positive_hidden_owner_contention,""Deterministic late window from a second later-session video"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,7e8ca6981d8c05be0967475f71ad5360dcb0e58e05213828f497f4bc2c61772b,2e00b57423688ee74e1228e75f7ba13d0a4ecc05ed5a5f0295d92e68fe2f5f76,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,a53d9da6561586d0b754544905ebe6b626d0b93631516f7e30dd5274f56d13d5"
docs/tracking/h1_r2/H1_R2_VALIDATION_ROLE_ASSIGNMENTS.json,2,31,h1_r2_validation_role_assignments,HISTORICAL_MANIFEST_OR_EVIDENCE,"""schema_version"": ""tracking.h1_r2_validation_role_assignments.v1"","
docs/tracking/h1_r2/H1_R2_VALIDATION_ROLE_ASSIGNMENTS.json,27,6,h1_r2_outputs_viewed,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_outputs_viewed"": false"
docs/tracking/h1_r2/H1_R2_VALIDATION_ROLE_ASSIGNMENTS.json,33,182,realtime,HISTORICAL_MANIFEST_OR_EVIDENCE,"""retained_parent_root"": ""C:/Users/ironh/Downloads/PIG_task_tracking/outputs/pred/tracking_realtime_fast_accuracy/20260723_rf_acc23_full13_primary_v1/iou0_area0_condarea0_merge0/realtime"""
docs/tracking/h1_r3/H1_R3_ACTIVATION_GATE_DECISION.json,8,18,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""score_name"": ""owner_preference_lower_bound"","
docs/tracking/h1_r3/H1_R3_ACTIVATION_GATE_DECISION.json,32,4,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""owner_preference_interval"": {"
docs/tracking/h1_r3/H1_R3_ACTIVATION_GATE_DECISION.json,41,6,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""owner_preference_lower_bound_threshold"": 0.625,"
docs/tracking/h1_r3/H1_R3_ACTIVATION_GATE_DECISION.json,54,6,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""owner_preference"": [0.0, 1.0],"
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,6,11,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""hidden_owner_preference_family_status"": ""CLOSED_FOR_CURRENT_STUDY"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,9,6,h1_r2_status,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_status"": ""FAIL_NO_ACTIVATION"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,14,20,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_maximum_owner_preference_lower_bound"": 0.59954303046,"
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,16,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_output_equivalence"": ""PASS"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,41,6,h1_r2_development_decision_sha256,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_development_decision_sha256"": ""c7e013f8d1878e44c4d3f0aa6bd5dea428a611ce1a553e58c969480382360231"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,42,6,h1_r2_development_inventory_sha256,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_development_inventory_sha256"": ""d47a29518bacc107907b868dae55478f9b9d405b0be7836515355dcfb1b591cd"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,43,6,h1_r2_missingness_audit_sha256,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_missingness_audit_sha256"": ""ddbf8fa9b7e24dc65df789352400fcf9d7cc411ba2591ad3fbc3c7505ff7c396"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,44,6,h1_r2_missingness_inventory_sha256,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_missingness_inventory_sha256"": ""e46fe841ae7c0f05486945ce0eb4d7b8303618647d74da5b22044ea20af0b480"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,47,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_decision_sha256"": ""e4af8d3f46a6834ceb2649e694b2f5ab24e3dc87dd20d0a48a8913ae27a4f357"","
docs/tracking/h1_r3/H1_R3_CLOSURE_DECISION_20260727.json,48,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_inventory_sha256"": ""b384e47ddef3de987a8f0293f2267cf58cdb01142cd122b0673d01c0ac1e9d7f"","
docs/tracking/h1_r3/H1_R3_DESIGN_DECISION.json,18,20,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""score_name"": ""owner_preference_lower_bound"","
docs/tracking/h1_r3/H1_R3_DESIGN_DECISION.json,47,6,h1_r2_validation_manifest_sha256,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_validation_manifest_sha256"": ""531f20a692d593c9ea4be0534e334af4262e8c013e43d828f0f0f894ad4761b6"","
docs/tracking/h1_r3/H1_R3_DESIGN_DECISION.json,48,6,h1_r2_role_assignment_sha256,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r2_role_assignment_sha256"": ""ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f"","
docs/tracking/h1_r3/H1_R3_SCIENTIFIC_DESIGN_CONTRACT.md,159,1,owner_preference,HISTORICAL_DOCUMENTATION,owner_preference_lower_bound =
docs/tracking/h1_r3/H1_R3_SCIENTIFIC_DESIGN_CONTRACT.md,162,1,owner_preference,HISTORICAL_DOCUMENTATION,owner_preference_upper_bound =
docs/tracking/h1_r3/H1_R3_SCIENTIFIC_DESIGN_CONTRACT.md,190,1,owner_preference,HISTORICAL_DOCUMENTATION,owner_preference_lower_bound >= 0.625
docs/tracking/h1_r3/H1_R3_SCIENTIFIC_DESIGN_CONTRACT.md,211,1,owner_preference,HISTORICAL_DOCUMENTATION,"owner_preference bounds in [0,1]"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,2,31,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""schema_version"": ""tracking.h1_r3_shadow_support_density_decision.v1"","
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,9,14,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""name"": ""owner_preference_lower_bound"","
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,44,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_stage_calls"": 210,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,45,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_hidden_tracks_offered"": 221,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,46,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_pair_candidates"": 1518,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,47,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_core_eligible_pairs"": 958,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,48,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_score_pairs"": 958,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,49,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_below_threshold"": 6,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,50,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_margin_failed"": 952,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,51,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_would_activate"": 0,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,52,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_missing_core_overlap"": 0,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,53,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_missing_core_freshness"": 560,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,54,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_optional_appearance_available"": 1518,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,55,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_optional_motion_available"": 1518,"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,56,6,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h1_r3_shadow_invalid_numeric"": 0"
docs/tracking/h1_r3/H1_R3_SHADOW_SUPPORT_DENSITY_DECISION_20260727.json,92,35,h1_r3_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""run_root"": ""outputs/tracking/h1_r3_shadow_support_density_20260727_141401"","
docs/tracking/h1_r3/H1_R3_VALIDATION_MANIFEST.csv,2,336,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V01_000085_blinded,Pigs281119_000085_30fps,2019-11-28/session-281119,360,540,blinded_predeclared_window,control_no_hidden_owner_contention,""Deterministic early-third window from a date and video absent from development"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,8dc95b9263c481d0ec3eb6e2ac96d821410e6331caadc950bd859a42f846b5fb,3a6bc2b28dd2e4f831ef59d7543e1a523bb9cfd2415741bb91506f74709bd697,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,2f01b5f38174d0b4b1a52d806f8e0289c0cf6ed22f98108128e0aed5a3f61d79"
docs/tracking/h1_r3/H1_R3_VALIDATION_MANIFEST.csv,3,320,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V02_000114_blinded,Pigs281119_000114_30fps,2019-11-28/session-281119,960,1140,blinded_predeclared_window,control_no_hidden_owner_contention,""Deterministic late-middle window from a second held-out video"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,6c7668b8e651c8a418aa198f788777ced61c4d2eb85e6b6171e1d0e1bfe1c398,1d6ad0b635de1388016b28201ada90010f41ff8a491936050a86cd9430b6ceeb,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,8da3f7171802b6cfced037f73b8f806da723e1004f8c7dde0646be41676bac2c"
docs/tracking/h1_r3/H1_R3_VALIDATION_MANIFEST.csv,4,314,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V03_000327_blinded,Pigs301119_000327_30fps,2019-11-30/session-301119,660,840,blinded_predeclared_window,positive_hidden_owner_contention,""Deterministic middle window from a later recording session"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,3b415b115c786f261a37d4f47fecdf8c50306d897e4f6b5b13e7acc13114fb42,00eaf567154f1854c9c7ef866353e8db2af3d1329a5e54c70a36a8ccb97dc1b6,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,e2e0422997c7c4c922bf2db10eb878828e93df862403859b6d8cbf5ed27ed332"
docs/tracking/h1_r3/H1_R3_VALIDATION_MANIFEST.csv,5,317,h1_r2_output,HISTORICAL_MANIFEST_OR_EVIDENCE,"V04_000328_blinded,Pigs301119_000328_30fps,2019-11-30/session-301119,1260,1440,blinded_predeclared_window,positive_hidden_owner_contention,""Deterministic late window from a second later-session video"",""outputs/tracking/rf_acc23_lineage/rf_acc23_lineage_manifest_20260727_v1.json"",NOT_FLAGGED,true,predeclared_before_h1_r2_output,7e8ca6981d8c05be0967475f71ad5360dcb0e58e05213828f497f4bc2c61772b,2e00b57423688ee74e1228e75f7ba13d0a4ecc05ed5a5f0295d92e68fe2f5f76,ae867355ff5ee04693451a52121e31606364d96def69dc7c0a03a585dfac3f0f,a53d9da6561586d0b754544905ebe6b626d0b93631516f7e30dd5274f56d13d5"
docs/tracking/h2_cdsp/H2_CDSP_CURRENT_MAIN_SHADOW_DECISION_20260728.json,7,6,h2_shadow_baseline_state_loss_points,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h2_shadow_baseline_state_loss_points"": 0,"
docs/tracking/h2_cdsp/H2_CDSP_CURRENT_MAIN_SHADOW_DECISION_20260728.json,8,6,h2_shadow_extra_usable_state_at_reentry,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h2_shadow_extra_usable_state_at_reentry"": 0,"
docs/tracking/h2_cdsp/H2_CDSP_CURRENT_MAIN_SHADOW_DECISION_20260728.json,9,6,h2_shadow_preservable_states,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h2_shadow_preservable_states"": 8163,"
docs/tracking/h2_cdsp/H2_CDSP_CURRENT_MAIN_SHADOW_DECISION_20260728.json,10,6,h2_shadow_states_surviving_to_reentry,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h2_shadow_states_surviving_to_reentry"": 7852,"
docs/tracking/h2_cdsp/H2_CDSP_CURRENT_MAIN_SHADOW_DECISION_20260728.json,11,6,h2_shadow_terminal_revival_attempts,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h2_shadow_terminal_revival_attempts"": 0,"
docs/tracking/h2_cdsp/H2_CDSP_CURRENT_MAIN_SHADOW_PREREQUISITE.json,39,6,h2_shadow_only,HISTORICAL_MANIFEST_OR_EVIDENCE,"""h2_shadow_only"": true,"
docs/tracking/h2_cdsp/H2_CDSP_SHADOW_LINEAGE_COMPATIBILITY_20260728.json,2,31,h2_cdsp_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""schema_version"": ""tracking.h2_cdsp_shadow_lineage_compatibility.v1"","
docs/tracking/h2_cdsp/H2_CDSP_SHADOW_LINEAGE_COMPATIBILITY_20260728.json,14,41,realtime,HISTORICAL_MANIFEST_OR_EVIDENCE,"""src/pig_behavior/tracking/profiles/realtime.py"": {"
docs/tracking/h2_cdsp/H2_CDSP_SHADOW_PORT_AUDIT_20260728.json,2,31,h2_cdsp_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""schema_version"": ""tracking.h2_cdsp_shadow_port_audit.v1"","
docs/tracking/h2_cdsp/H2_CDSP_SHADOW_PORT_AUDIT_20260728.json,16,32,h2_cdsp_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""src/pig_behavior/tracking/h2_cdsp_shadow.py"": ""BYTE_EQUIVALENT_TO_HISTORICAL_SHADOW"","
docs/tracking/h2_cdsp/H2_CDSP_SHADOW_PORT_AUDIT_20260728.json,20,26,h2_cdsp_shadow,HISTORICAL_MANIFEST_OR_EVIDENCE,"""tests/test_tracking_h2_cdsp_shadow.py"": ""BYTE_EQUIVALENT_TO_HISTORICAL_SHADOW"""
docs/tracking/h2_cdsp/H2_CDSP_STATE_MACHINE.json,289,6,owner_preference,HISTORICAL_MANIFEST_OR_EVIDENCE,"""owner_preference_score"": false,"
plans/classification_v2-q2-multimodal-roadmap.md,261,66,realtime,HISTORICAL_DOCUMENTATION,- Define whether features are offline-window or causal. A future realtime claim requires a separate causal export and must not reuse centered/future-aware aggregates.
scripts/README.md,43,4,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime`
scripts/README.md,58,4,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime` -> `--mode realtime --eval-config realtime_fast`
scripts/README.md,58,25,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime` -> `--mode realtime --eval-config realtime_fast`
scripts/README.md,59,30,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime_fast` -> `--mode realtime --eval-config realtime_fast`
scripts/README.md,60,4,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime_quality_delayed` -> `--mode realtime --eval-config realtime_quality_delayed`
scripts/README.md,60,41,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime_quality_delayed` -> `--mode realtime --eval-config realtime_quality_delayed`
scripts/README.md,60,64,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime_quality_delayed` -> `--mode realtime --eval-config realtime_quality_delayed`
scripts/README.md,77,57,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,Realtime configs tu `src\pig_behavior\tracking\profiles\realtime.py`:
scripts/README.md,80,4,realtime_balanced,CURRENT_COMMAND_REQUIRING_MIGRATION,"- `realtime_balanced`: realtime day du detection hon, co cac guard runtime can bang."
scripts/README.md,80,24,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"- `realtime_balanced`: realtime day du detection hon, co cac guard runtime can bang."
scripts/README.md,81,4,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,"- `realtime_quality_delayed`: delayed profile rieng, co motion-pair"
scripts/README.md,82,35,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,stabilizer va khong phai causal realtime.
scripts/README.md,88,66,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"Voi `track_videos.py` hoac `evaluate_tracking.py`, neu muon dung realtime"
scripts/README.md,92,8,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,--mode realtime --eval-config realtime_quality_delayed
scripts/README.md,92,31,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,--mode realtime --eval-config realtime_quality_delayed
scripts/README.md,95,39,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"Neu chay `run_tracking_mode.py --mode realtime`, wrapper map sang"
scripts/README.md,96,45,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,`realtime_fast`. No khong tu dong chay ca 3 realtime variants.
scripts/README.md,104,73,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"- `--mode`: chon mode trinh bay cua wrapper, vi du `hybrid_bytetrack`, `realtime`, `bytetrack_raw`."
scripts/README.md,106,18,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"`bytetrack_raw,realtime,hybrid_bytetrack`."
scripts/README.md,166,11,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,So sanh 3 realtime variants:
scripts/README.md,171,33,realtime_balanced,CURRENT_COMMAND_REQUIRING_MIGRATION,"--compare-modes realtime_fast,realtime_balanced,realtime_quality_delayed ^"
scripts/README.md,171,51,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,"--compare-modes realtime_fast,realtime_balanced,realtime_quality_delayed ^"
scripts/README.md,203,34,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,lon hon `1.0` nghia la nhanh hon realtime tren tong thoi luong video da evaluate.
scripts/README.md,213,48,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"overlap suppression, hidden suffix repair va realtime stabilizer. Khong nen"
scripts/README.md,215,23,realtime_balanced,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime_fast` va `realtime_balanced` la realtime/online candidates vi tat
scripts/README.md,215,45,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `realtime_fast` va `realtime_balanced` la realtime/online candidates vi tat
scripts/README.md,216,23,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,offline smoothing. `realtime_quality_delayed` la short-delay realtime candidate
scripts/README.md,216,64,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,offline smoothing. `realtime_quality_delayed` la short-delay realtime candidate
scripts/README.md,232,65,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"- `--mode`: runtime tracking engine, vi du `hybrid_bytetrack`, `realtime`, `bytetrack_raw`."
scripts/README.md,235,4,realtime_quality_delayed,CURRENT_COMMAND_REQUIRING_MIGRATION,"`realtime_quality_delayed`, `bytetrack_raw`."
scripts/README.md,246,45,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,- `--detect-every-n-frames`: skip frame cho realtime/fast mode.
scripts/README.md,267,56,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"- `--mode`: runtime tracking engine: `bytetrack_raw`, `realtime`, hoac `hybrid_bytetrack`."
scripts/_legacy/run_realtime_default.bat,6,101,realtime,HISTORICAL_DOCUMENTATION,.venv\Scripts\python.exe scripts\track_videos.py -v Pigs281119_000085_30fps --max-frames 100 --mode realtime
scripts/_shortcuts/run_realtime_default.bat,4,101,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,.venv\Scripts\python.exe scripts\track_videos.py -v Pigs281119_000085_30fps --max-frames 100 --mode realtime
scripts/_shortcuts/run_realtime_skip_frames.bat,4,101,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,.venv\Scripts\python.exe scripts\track_videos.py -v Pigs281119_000085_30fps --max-frames 100 --mode realtime --detect-every-n-frames 2
scripts/benchmarks/benchmark_tracking_modes.py,17,19,realtime,GENERIC_AUDIT_TOOLING,"DEFAULT_MODES = (""realtime"", ""bytetrack_raw"", ""hybrid_bytetrack"")"
scripts/benchmarks/benchmark_tracking_weights.py,35,20,realtime,GENERIC_AUDIT_TOOLING,"TRACKING_MODES = (""realtime"", ""bytetrack_raw"", ""hybrid_bytetrack"", ""gt_export"")"
scripts/evaluate_tracking.py,39,89,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,python scripts/evaluate_tracking.py -v data/videos/Pigs291119_000263_30fps.mp4 --mode realtime
scripts/evaluate_tracking.py,49,19,realtime,GENERIC_AUDIT_TOOLING,"choices=[""realtime"", ""bytetrack_raw"", ""hybrid_bytetrack""],"
scripts/integrations/run_roboflow_tracking.py,83,19,realtime,GENERIC_AUDIT_TOOLING,"choices=[""realtime"", ""hybrid_bytetrack"", ""gt_export""],"
scripts/integrations/run_roboflow_tracking.py,84,18,realtime,GENERIC_AUDIT_TOOLING,"default=""realtime"","
scripts/optimize_tracking_metrics.py,435,19,realtime,GENERIC_AUDIT_TOOLING,"choices=[""realtime"", ""bytetrack_raw"", ""hybrid_bytetrack""],"
scripts/run_tracking_mode.py,26,40,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,"DEFAULT_COMPARE_MODES = ""bytetrack_raw,realtime,hybrid_bytetrack"""
scripts/run_tracking_mode.py,132,46,realtime,CURRENT_COMMAND_REQUIRING_MIGRATION,python scripts/run_tracking_mode.py --mode realtime --task eval -v Pigs291119_000263_30fps
